1416638885 0 0 1 0 0 0 0 0 0 0 0 0
1416657063 0 0 2 0 0 0 0 0 0 0 0 0
1416657119 0 0 14 0 0 0 0 0 0 0 0 0
1416663703 0 0 326 0 0 0 0 0 0 0 0 0
1416728283 0 0 406 0 0 0 0 0 0 0 0 0
1416728329 0 0 438 0 0 0 0 0 0 0 0 0
1416728426 0 0 861 0 0 0 0 0 0 0 0 0
1416748856 0 0 893 0 0 0 0 0 0 0 0 0
1416748888 0 0 900 0 0 0 0 0 0 0 0 0
1416748938 0 0 954 0 0 0 0 0 0 0 0 0
1416749010 0 0 969 0 0 0 0 0 0 0 0 0
1416749070 0 0 1061 0 0 0 0 0 0 0 0 0
1416752314 0 0 1213 0 0 0 0 0 0 0 0 0
1416753307 0 0 1252 0 0 0 0 0 0 0 0 0
1416757408 0 0 1502 0 0 0 0 0 0 0 0 0
1416757502 0 0 1503 0 0 0 0 0 0 0 0 0
1416820295 0 0 1508 0 0 0 0 0 0 0 0 0
1416820849 0 0 1508 0 1 0 0 0 0 0 0 0
1416824172 0 0 1508 0 57 0 0 1 0 0 0 0
1416826860 0 0 1509 0 57 0 0 1 0 0 0 0
1416827249 0 0 1511 0 57 0 0 1 0 0 0 0
1416855362 0 0 1512 0 57 0 0 1 0 0 0 0
1416855418 0 0 1512 2 57 0 0 1 0 0 0 0
1416856913 0 0 1512 2 57 0 0 1 0 0 0 0
1416857556 0 0 2240 2 57 0 0 1 0 0 0 0
1416857972 0 1 2240 2 57 0 0 1 0 0 0 0
1416861759 0 1 2240 2 57 0 0 1 0 0 0 0
1416861940 0 1 2240 2 57 0 0 1 0 0 0 0
1416862106 0 1 2241 2 57 0 0 1 0 0 0 0
1416862163 0 1 2241 2 57 0 0 1 0 0 0 0
1416862360 0 1 2246 2 57 0 0 1 0 0 0 0
1416862475 0 1 2249 2 57 0 0 1 0 0 0 0
1416862533 0 1 2252 2 57 0 0 1 0 0 0 0
1416863642 0 1 2258 2 57 0 0 1 0 0 0 0
1416907464 0 1 2259 2 57 0 0 1 0 0 0 0
1416913059 0 1 2259 2 57 0 0 1 0 0 0 2
1416938182 0 1 2259 4 57 0 0 1 0 0 0 2
1416938233 0 1 2259 6 57 0 0 1 0 0 0 2
1416938803 0 1 2259 6 57 0 0 1 0 0 0 2
1416938849 0 1 2259 7 57 0 0 1 0 0 0 2
1417196557 0 1 2259 7 57 0 0 1 0 0 0 2
1417307042 0 1 2262 7 57 0 0 1 0 0 0 2
1417311375 0 1 2262 7 57 0 0 1 0 0 0 2
1417339113 116396 1 2262 7 57 0 0 1 0 0 0 2
1417340814 116396 1 2262 7 57 0 0 1 0 0 0 2
1417362804 116644 1 2262 7 57 0 0 1 0 0 0 2
1417418419 116644 1 2262 7 567 0 0 1 0 0 0 2
1417429971 116644 1 2262 7 1423 0 0 1 0 0 0 2
1417431687 116644 1 2262 7 1448 0 0 1 0 0 0 2
1417433389 116644 1 2262 7 1504 0 0 1 0 0 0 2
1417495589 116644 1 2262 7 117817 0 0 1 0 0 0 2
1417506177 116644 1 2262 7 117973 0 0 1 0 0 0 2
1417814144 116644 349 2262 7 117973 0 0 1 0 0 0 2
1417815746 116644 370 2262 7 117973 0 0 1 0 0 0 2
1417816583 116644 372 2262 7 117973 0 0 1 0 0 0 2
1417862430 116644 372 2262 7 117973 0 0 114064 0 0 0 2
1417865430 116644 372 2262 7 117973 0 0 114072 0 0 0 2
1417899254 116644 372 2262 7 117973 0 0 114075 0 0 0 2
1418110648 116644 372 2262 7 117973 0 0 114075 0 0 0 2
1418110787 116644 386 2262 7 117973 0 0 114075 0 0 0 2
1418110887 116644 393 2262 7 117973 0 0 114075 0 0 0 2
1418110926 116644 397 2262 7 117973 0 0 114075 0 0 0 2
1418111110 116644 402 2262 7 117973 0 0 114075 0 0 0 2
1418111316 116644 405 2262 7 117973 0 0 114075 0 0 0 2
1418111555 116644 408 2262 7 117973 0 0 114075 0 0 0 2
1418111751 116644 451 2262 7 117973 0 0 114075 0 0 0 2
1418111851 116644 462 2262 7 117973 0 0 114075 0 0 0 2
1418112013 116644 471 2262 7 117973 0 0 114075 0 0 0 2
1418112120 116644 497 2262 7 117973 0 0 114075 0 0 0 2
1418126645 116644 497 2262 7 118496 0 0 114075 0 0 0 2
1418127400 116644 497 2262 7 118496 0 0 114075 0 0 0 2
1418128546 116644 497 2262 7 118498 0 0 114075 0 0 0 2
1418137787 116644 497 2266 7 118498 0 0 114075 0 0 0 2
1418138028 116692 497 2266 7 118498 0 0 114075 0 0 0 2
1418138133 116692 497 2271 7 118498 0 0 114075 0 0 0 2
1418138786 116752 497 2271 7 118498 0 0 114075 0 0 0 2
1418139054 116753 497 2271 7 118498 0 0 114075 0 0 0 2
1418139318 116753 497 2290 7 118498 0 0 114075 0 0 0 2
1418140127 116762 497 2290 7 118498 0 0 114075 0 0 0 2
1418142702 116762 497 2293 7 118498 0 0 114075 0 0 0 2
1418142831 116762 497 2293 7 118498 0 0 114075 0 0 0 2
1418147220 116813 497 2293 7 118498 0 0 114075 0 0 0 2
1418155544 116813 497 2293 7 118498 0 0 114075 0 0 0 2
1418156863 116813 497 2330 7 118498 0 0 114075 0 0 0 2
1418158523 116813 497 2335 7 118498 0 0 114075 0 0 0 2
1418158579 116813 497 2336 7 118498 0 0 114075 0 0 0 2
1418159395 120541 497 2336 7 118498 0 0 114075 0 0 0 2
1418161299 120541 497 2336 7 118498 0 0 114075 0 0 0 2
1418204747 121771 497 2336 7 118498 0 0 114075 0 0 0 2
1418206259 121781 497 2336 7 118498 0 0 114075 0 0 0 2
1418210928 122087 497 2336 7 118498 0 0 114075 0 0 0 2
1418212217 122132 497 2336 7 118498 0 0 114075 0 0 0 2
1418212600 122138 497 2336 7 118498 0 0 114075 0 0 0 2
1418216135 124097 497 2336 7 118498 0 0 114075 0 0 0 2
1418227707 124186 497 2336 7 118498 0 0 114075 0 0 0 2
1418230497 124782 497 2336 7 118498 0 0 114075 0 0 0 2
1418232641 124815 497 2336 7 118498 0 0 114075 0 0 0 2
1418235245 124853 497 2336 7 118498 0 0 114075 0 0 0 2
1418236724 124859 497 2336 7 118498 0 0 114075 0 0 0 2
1418250952 124859 497 2337 7 118498 0 0 114075 0 0 0 2
1418251078 124859 497 2337 7 118498 0 0 114075 0 0 0 2
1418283773 124861 497 2337 7 118498 0 0 114075 0 0 0 2
1418283990 124862 497 2337 7 118498 0 0 114075 0 0 0 2
1418284424 124870 497 2337 7 118498 0 0 114075 0 0 0 2
1418284634 124870 497 2337 7 118498 0 0 114075 0 0 0 2
1418301387 124870 519 2337 7 118498 0 0 114075 0 0 0 2
1418301501 124870 528 2337 7 118498 0 0 114075 0 0 0 2
1418301720 124870 529 2337 7 118498 0 0 114075 0 0 0 2
1418301785 124870 541 2337 7 118498 0 0 114075 0 0 0 2
1418302551 124870 542 2337 7 118498 0 0 114075 0 0 0 2
1418408334 124924 542 2337 7 118498 0 0 114075 0 0 0 2
1418408530 124928 542 2337 7 118498 0 0 114075 0 0 0 2
